ID,Age,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Overall
230404,26,Right,1,1,2,41,33,72,62,51,41,23,31,51,51,61,62,52,48,58,45,71,67,71,34,61,51,23,34,66,42,74,66,66,11,10,13,14,14,65
180740,33,Left,1,1,2,54,31,66,59,29,45,26,20,58,49,32,33,32,60,34,59,84,84,93,45,67,62,26,51,41,61,62,60,57,15,16,8,12,10,65
236037,22,Right,1,3,3,59,58,54,66,55,64,50,44,65,63,73,66,78,64,75,57,66,66,49,60,48,51,57,62,57,61,57,53,52,6,11,9,11,12,65
206086,22,Left,1,2,2,65,39,58,62,38,61,62,58,57,62,76,76,68,61,70,58,76,75,64,51,58,59,53,54,53,58,62,62,61,12,15,15,13,13,65
225542,21,Left,1,3,3,68,47,58,69,37,65,67,66,67,68,64,61,58,57,74,61,63,63,62,53,61,42,56,69,58,67,47,64,68,8,7,8,14,10,65
225798,21,Right,1,3,3,60,36,37,65,28,67,31,33,56,70,86,80,84,64,85,36,77,76,43,30,50,60,47,58,40,55,52,55,59,8,15,8,13,8,65
165894,32,Right,1,3,3,51,63,61,57,57,63,42,46,41,67,53,54,67,64,63,64,67,68,75,60,33,24,72,58,66,70,20,22,21,11,13,9,10,9,65
237574,21,Right,1,3,2,55,66,58,56,63,67,56,62,46,62,74,83,69,50,70,74,62,63,56,55,31,15,65,55,62,48,20,20,14,10,13,8,9,12,65
244230,18,Left,1,2,3,62,60,51,71,61,70,63,54,62,64,77,68,69,54,76,65,57,41,47,64,48,11,47,65,67,58,30,13,18,10,5,7,9,11,65
193798,27,Right,1,3,3,56,64,63,61,59,65,62,41,60,66,63,66,73,65,70,65,64,67,66,64,45,43,65,59,58,58,26,38,32,6,11,10,10,15,65
203015,29,Right,1,3,2,52,22,56,56,25,57,42,45,46,56,69,74,70,60,58,24,74,71,73,52,73,62,58,55,13,55,58,65,67,12,9,12,14,12,65
211463,25,Right,1,3,3,55,66,55,58,57,64,59,60,50,66,75,76,77,61,70,65,61,77,63,64,61,29,65,55,64,63,33,26,33,15,8,16,8,13,65
229383,21,Left,1,3,2,56,31,60,55,34,64,44,33,40,62,75,72,67,62,74,59,72,74,66,32,69,58,50,39,43,48,65,64,70,10,7,11,7,12,65
238599,27,Right,1,3,3,63,58,52,61,47,63,32,31,45,64,76,79,87,60,82,63,68,85,62,61,60,22,59,58,47,55,41,45,44,13,9,11,14,12,65
211720,29,Right,1,4,3,61,48,55,70,52,67,54,45,60,68,72,75,75,65,71,57,65,69,58,46,53,55,63,66,42,61,36,48,43,12,11,10,12,10,65
214280,22,Left,1,2,2,70,47,48,57,43,54,37,30,49,65,80,76,80,53,69,61,71,71,60,49,72,53,61,54,35,54,68,62,70,12,12,12,15,14,65
221704,23,Right,1,2,1,16,13,13,29,13,21,15,20,23,24,41,46,34,52,45,16,59,32,68,16,21,23,12,23,23,34,28,13,14,64,60,59,66,72,65
239368,18,Left,1,3,3,60,36,63,58,38,63,42,40,66,64,76,79,74,60,64,44,73,62,66,34,60,62,50,48,48,60,63,66,61,14,7,11,8,9,65
241928,18,Right,1,3,3,53,38,48,70,47,73,48,42,67,71,71,72,81,59,69,50,70,66,54,48,58,53,51,68,41,71,48,56,46,14,7,6,13,9,65
220937,24,Right,1,2,2,69,32,59,54,42,63,54,40,53,62,71,74,76,65,64,43,82,72,58,30,67,62,52,58,44,50,59,66,62,11,9,13,7,6,65
221705,22,Right,1,3,3,59,60,51,67,47,70,61,66,68,69,73,70,69,55,74,57,66,77,61,59,63,45,65,64,48,67,41,39,36,10,9,16,8,11,65
238089,21,Right,1,4,3,64,42,38,63,32,65,50,56,62,65,72,76,69,66,68,37,58,64,62,36,58,66,65,61,38,61,62,65,64,6,9,9,6,13,65
242185,22,Right,1,3,2,27,27,62,58,28,51,26,37,57,55,59,53,37,62,38,52,67,67,77,39,71,65,29,32,43,46,61,64,63,11,7,14,14,14,65
181001,33,Right,1,2,1,17,10,11,26,10,12,20,13,22,16,59,49,39,65,21,21,59,29,64,12,32,22,11,42,19,45,13,12,12,67,65,63,64,60,65
204554,26,Right,1,3,2,53,38,60,58,30,54,49,30,54,56,74,76,69,58,63,45,75,80,77,40,60,64,40,51,34,58,59,65,62,10,6,7,8,15,65
118794,34,Left,1,1,1,12,14,15,29,15,11,12,14,27,24,40,41,50,65,42,24,66,28,56,13,28,12,8,32,16,30,14,15,14,65,62,52,65,67,65
190474,28,Left,1,3,2,57,59,64,60,60,60,62,56,58,64,70,73,78,65,72,74,77,75,75,61,69,62,60,61,56,65,68,62,62,16,12,14,13,14,65
171019,38,Right,1,3,1,19,12,20,29,20,19,20,13,33,21,45,42,33,60,43,23,68,38,71,12,29,25,15,33,22,62,23,20,19,64,65,64,68,63,65
244235,19,Right,1,3,3,61,57,42,60,54,69,63,42,47,66,90,90,75,58,88,62,63,65,56,55,53,28,57,51,47,62,44,24,26,11,11,12,11,12,65
184587,28,Right,1,2,3,66,45,54,64,52,63,60,59,61,65,77,76,76,64,71,65,62,79,72,63,66,32,64,50,55,65,49,57,61,8,10,14,14,11,65
210700,28,Right,1,3,3,58,43,62,65,65,65,45,68,60,64,66,69,71,65,65,64,71,80,72,69,80,61,62,62,55,55,55,61,62,10,11,9,9,10,65
214028,27,Right,1,3,3,48,68,59,44,54,63,54,57,27,65,74,73,78,61,77,62,73,75,67,62,35,18,67,56,68,63,28,27,20,10,15,7,9,9,65
221964,27,Right,1,3,1,14,18,18,25,20,13,14,13,17,25,45,42,35,61,53,19,52,20,65,13,19,21,17,42,19,57,17,18,13,66,61,61,67,63,65
223756,23,Right,1,3,2,51,50,60,64,45,62,55,45,62,62,50,61,62,61,60,66,60,64,71,67,66,64,45,57,54,52,65,64,64,13,11,13,13,13,65
161804,36,Right,1,4,2,64,29,64,64,48,61,65,41,62,62,66,67,67,66,66,67,70,67,66,64,50,63,33,64,65,65,63,63,63,15,8,11,11,14,65
219661,23,Left,1,3,2,64,39,60,61,57,54,60,42,60,60,75,69,52,64,62,49,71,69,69,46,70,60,34,39,47,58,59,68,65,8,15,10,9,13,65
222477,20,Right,1,3,3,50,48,44,69,40,65,45,61,66,68,70,67,75,56,86,52,68,71,56,53,72,57,58,66,43,63,48,60,57,9,7,10,12,12,65
180749,31,Right,1,4,2,62,52,47,63,44,62,62,32,58,61,69,71,66,61,70,59,71,72,68,54,60,64,61,56,53,60,58,67,64,10,8,6,10,16,65
209166,32,Right,1,4,1,13,17,13,29,20,12,14,20,17,15,46,48,30,58,53,15,60,30,62,20,18,16,11,45,24,55,15,18,12,65,63,66,62,67,65
214030,22,Right,1,3,2,39,27,55,66,26,47,32,38,55,64,62,50,59,68,70,67,77,76,63,33,71,65,36,57,33,55,60,65,60,8,11,6,16,15,65
163342,31,Right,1,4,2,55,65,59,61,65,62,58,51,56,64,58,62,65,62,65,68,73,76,69,62,65,44,66,60,66,62,31,31,22,6,8,16,6,14,65
110606,36,Right,1,3,1,13,11,11,11,14,13,14,16,30,22,32,50,41,56,61,21,56,30,64,12,34,17,19,47,17,65,22,20,13,66,66,62,68,63,65
242958,19,Right,1,3,2,35,25,66,37,33,29,31,37,36,43,54,55,60,59,50,47,57,55,70,36,60,62,31,38,44,46,68,72,69,11,12,6,12,15,65
244238,19,Right,1,3,2,45,49,68,65,52,56,45,47,58,58,57,69,53,58,45,58,72,65,75,46,66,68,41,66,49,44,64,64,65,13,7,12,10,13,65
244750,24,Right,1,3,3,64,60,52,71,61,66,62,70,66,67,71,68,70,62,66,68,61,70,63,70,53,42,64,62,52,64,53,52,51,12,11,9,8,15,65
184334,30,Right,1,4,3,65,62,56,66,58,64,64,71,63,65,75,79,78,63,79,63,38,66,52,59,67,52,63,72,67,63,55,60,63,14,14,7,8,13,65
221711,26,Right,1,2,2,62,34,55,64,45,58,57,33,55,60,74,78,68,59,74,62,69,69,69,48,70,60,56,57,38,52,64,63,62,9,11,8,8,8,65
231951,21,Right,1,3,3,65,62,47,64,50,69,65,47,58,66,83,79,83,48,75,60,70,69,65,58,38,20,58,48,48,49,28,30,27,11,13,11,10,11,65
243983,27,Right,1,3,2,28,20,67,49,27,36,30,30,38,62,44,33,49,65,32,35,54,66,90,18,67,58,24,28,38,55,61,64,58,7,14,8,8,10,65
199440,27,Left,1,3,2,46,18,57,53,10,50,13,21,40,48,60,63,56,55,59,28,68,70,72,29,69,60,47,37,17,71,68,68,65,12,14,8,6,11,65
205072,25,Right,1,3,2,57,41,64,65,39,55,39,40,62,62,66,73,71,54,72,53,74,78,72,51,70,63,46,53,37,55,61,64,62,16,7,12,10,13,65
224528,26,Left,1,2,2,55,28,60,60,25,54,49,35,49,61,76,69,66,61,66,56,63,68,67,43,62,59,49,40,38,47,62,66,70,10,11,11,9,11,65
192528,31,Right,1,3,2,37,47,65,59,41,42,66,66,54,58,33,47,32,68,35,74,30,59,91,63,76,62,21,43,68,70,52,63,61,14,7,8,6,6,65
202769,27,Left,1,3,2,38,67,66,58,54,59,54,51,48,64,52,54,40,61,58,69,73,73,89,59,71,28,63,57,65,60,41,27,32,15,11,11,14,14,65
204817,26,Left,1,3,3,68,56,62,66,32,65,42,42,61,69,61,69,56,54,61,59,57,63,69,60,59,60,33,43,50,50,63,66,64,13,11,10,14,14,65
207633,26,Left,1,3,1,13,10,15,30,12,13,15,14,30,20,44,42,38,64,36,22,60,33,69,11,25,24,12,31,18,32,28,13,11,65,64,62,61,66,65
212753,22,Right,1,3,3,60,64,55,65,56,65,59,46,64,65,69,68,72,61,80,62,62,76,69,55,47,52,65,63,44,64,51,58,51,9,15,13,8,9,65
220433,24,Left,1,3,1,24,17,13,32,14,16,14,13,30,18,42,43,36,57,40,24,64,42,73,10,24,19,13,49,24,51,23,18,16,66,65,68,63,66,65
167697,32,Left,1,3,2,55,56,56,70,42,58,57,57,65,67,52,46,56,62,66,58,47,52,67,59,63,64,60,67,63,67,61,63,59,12,13,15,10,7,65
244497,19,Left,1,3,3,54,58,34,60,53,69,45,38,47,66,83,79,73,67,83,52,41,52,40,43,26,23,65,58,50,66,24,21,28,12,6,13,14,10,65
205586,24,Right,1,2,2,54,65,54,56,46,63,44,27,46,61,87,86,74,62,71,64,72,69,73,58,68,42,64,54,60,55,40,30,35,12,9,12,16,15,65
213778,27,Right,1,4,2,42,64,64,61,40,58,68,66,52,63,77,75,64,57,56,71,67,69,73,62,54,12,63,57,66,55,20,28,26,6,13,11,9,8,65
228882,21,Right,1,3,2,60,52,64,68,71,60,58,55,66,68,64,68,62,63,60,70,62,61,69,55,64,61,59,65,54,66,67,62,55,15,14,7,9,7,65
230418,30,Right,1,3,2,54,45,41,64,43,68,57,48,74,56,42,74,58,69,71,41,56,71,52,43,74,55,62,67,59,59,64,74,45,16,19,15,16,14,65
242194,28,Left,1,2,2,58,33,57,60,30,65,40,37,52,58,61,57,55,62,85,51,57,70,37,29,60,61,65,52,39,58,62,73,73,9,15,10,8,5,65
211987,24,Right,1,3,3,48,39,50,72,45,67,55,46,66,70,64,61,65,65,67,59,75,68,68,47,51,56,45,62,44,54,64,60,64,8,10,10,14,14,65
223763,24,Right,1,3,2,29,26,71,52,25,31,30,30,43,46,69,78,64,58,54,52,80,63,79,33,61,63,27,35,34,64,64,61,60,13,11,7,11,12,65
227859,25,Right,1,3,2,35,44,68,70,32,55,34,41,66,59,50,61,58,63,58,67,73,76,74,62,57,61,57,67,35,59,55,62,61,14,7,14,7,7,65
242195,19,Right,1,2,2,25,18,59,68,28,35,26,24,56,48,75,74,61,59,61,34,69,64,70,21,63,60,21,26,30,45,67,66,62,9,11,10,11,10,65
183827,30,Right,1,2,1,8,8,9,23,9,9,10,9,22,24,52,47,47,56,35,19,62,24,72,9,17,24,12,17,24,54,23,9,9,65,65,66,62,66,65
239380,19,Right,1,2,4,64,55,58,66,48,71,56,57,55,67,73,76,78,63,72,67,66,72,62,52,72,55,55,68,68,60,32,56,49,13,7,13,12,12,65
216597,27,Right,1,2,1,27,17,28,40,20,27,25,32,37,39,63,59,46,60,67,45,67,44,69,17,38,24,18,40,42,39,13,19,20,69,61,62,58,70,65
237333,19,Right,1,3,3,61,40,58,69,56,67,61,63,67,66,66,68,58,61,75,70,65,66,71,62,66,60,56,65,47,59,53,61,60,8,6,9,6,13,65
245013,25,Right,1,3,3,55,60,36,67,53,71,52,58,62,67,77,77,79,51,80,58,56,67,59,56,49,29,56,61,59,52,43,50,46,6,15,12,15,6,65
188181,32,Left,1,3,2,67,54,60,61,44,60,53,39,57,61,71,61,73,63,64,57,63,76,70,60,65,61,44,54,39,61,61,63,62,6,8,8,9,9,65
202518,28,Right,1,4,3,61,58,33,57,58,68,69,64,44,65,80,77,76,61,71,74,64,71,74,68,42,41,60,62,53,63,49,43,40,15,12,9,16,15,65
149270,33,Right,1,3,2,54,42,57,65,59,59,49,54,63,59,56,43,59,61,73,62,79,67,77,60,73,64,56,61,57,68,61,65,62,5,11,13,7,13,65
219158,25,Left,1,2,2,56,16,55,57,26,51,27,28,49,59,64,66,64,65,64,57,60,74,72,20,68,63,26,32,37,54,65,65,69,11,15,16,15,14,65
239894,21,Left,1,3,3,64,46,57,66,37,66,54,40,62,67,71,75,72,64,73,57,67,71,65,50,70,61,61,62,50,64,58,64,61,8,6,6,11,11,65
200471,27,Right,1,3,2,40,62,70,57,57,61,53,47,39,65,71,70,58,56,83,61,90,75,83,58,80,31,60,43,62,60,26,25,19,12,13,11,15,14,65
203287,24,Right,1,4,2,54,64,61,59,53,61,59,46,46,62,79,83,82,55,72,65,82,77,78,52,67,33,64,52,68,58,30,40,37,11,6,8,15,12,65
207895,29,Right,1,4,2,32,42,61,65,28,48,29,27,62,61,54,41,52,67,57,66,70,73,84,48,77,59,26,55,47,60,63,63,61,12,11,9,11,14,65
212247,22,Right,1,3,1,13,10,16,23,12,10,10,15,20,21,40,44,33,63,47,23,54,31,72,15,23,12,10,25,18,37,19,15,13,64,62,65,62,67,65
213271,25,Right,1,3,2,55,48,58,52,53,64,52,45,41,60,76,84,72,58,78,71,78,84,86,59,82,63,52,45,41,53,58,63,61,11,13,10,8,11,65
228375,22,Left,1,3,2,55,33,56,68,45,55,48,62,63,66,70,70,73,63,80,62,58,71,53,50,68,62,50,50,48,48,62,65,60,8,13,10,14,7,65
169495,30,Right,1,3,3,61,60,58,64,53,65,62,65,57,66,69,76,81,54,64,68,60,70,61,60,50,41,62,61,58,55,34,39,36,9,13,13,10,9,65
212248,23,Right,1,3,3,50,59,58,60,60,68,57,40,39,63,78,86,70,62,71,66,84,67,63,49,41,27,65,49,58,56,29,24,20,13,12,15,7,13,65
228632,24,Right,1,4,3,64,54,57,61,37,66,57,47,52,60,80,88,67,62,57,60,53,76,75,48,73,49,60,55,45,62,53,54,54,15,16,9,14,6,65
172568,30,Right,1,3,2,62,58,57,66,48,54,60,58,65,64,62,64,71,67,66,72,63,91,73,65,54,63,58,54,48,64,56,59,54,14,13,9,13,8,65
239128,26,Right,1,3,2,59,39,56,61,41,64,30,34,54,61,75,81,74,66,72,46,75,71,61,24,71,61,41,52,31,60,63,67,59,14,14,7,15,6,65
245528,23,Right,1,3,2,42,65,70,59,55,62,47,39,53,61,62,63,56,64,55,62,70,60,62,63,38,22,65,53,59,51,21,18,19,10,14,15,6,15,65
200217,26,Right,1,3,2,59,33,56,56,23,55,43,43,55,61,70,73,59,63,65,35,57,61,64,28,55,66,45,32,36,50,62,67,67,15,14,6,6,6,65
209177,30,Left,1,3,2,64,54,55,63,56,62,63,63,62,61,74,73,77,65,67,65,76,89,68,67,61,58,66,65,60,48,56,59,56,8,9,9,9,12,65
229657,24,Right,1,3,2,60,41,47,57,33,61,52,41,52,64,85,86,76,57,76,43,71,79,61,33,74,59,54,44,40,57,60,63,61,14,13,13,14,9,65
241689,17,Right,1,5,3,51,62,55,63,40,70,38,32,52,68,85,88,78,58,67,62,65,56,60,55,52,26,55,53,58,48,46,24,20,12,13,8,6,9,65
189721,29,Right,1,4,2,62,60,55,64,63,62,65,62,61,66,62,68,66,67,72,74,75,74,76,68,68,55,64,61,68,62,43,53,49,16,14,7,6,15,65
191257,33,Right,1,3,2,66,62,60,64,58,62,60,55,56,65,65,70,72,63,68,71,84,68,73,59,70,22,62,59,49,68,28,31,31,7,7,16,11,7,65
210970,24,Right,1,3,2,43,58,49,65,43,59,40,23,61,66,71,77,71,60,75,73,71,81,78,69,72,66,64,57,40,58,62,66,63,14,14,13,8,13,65
215066,26,Left,1,3,3,64,30,59,48,34,73,28,36,59,64,71,69,63,61,65,40,72,74,71,29,54,66,44,42,42,55,64,66,62,15,9,9,11,8,65
157978,34,Right,1,3,2,44,50,60,64,58,59,53,28,57,62,51,45,61,63,44,51,68,52,81,53,73,66,51,65,45,68,60,60,58,10,15,10,11,10,65
229402,27,Right,1,2,1,25,20,17,45,17,22,16,18,38,15,45,51,38,52,66,18,58,44,63,20,34,29,15,38,21,41,14,18,17,66,63,60,67,68,65
235546,22,Right,1,3,2,28,41,64,43,35,31,35,30,29,42,59,56,46,52,31,41,73,65,82,28,64,65,34,32,43,58,61,70,65,12,11,7,14,12,65
240922,20,Right,1,3,2,35,69,69,63,59,61,49,46,40,62,69,68,61,60,70,64,68,63,54,60,32,13,65,55,64,49,48,17,14,12,8,11,13,10,65
206107,25,Right,1,2,2,52,39,61,73,47,66,46,49,65,60,63,66,51,59,66,63,61,74,74,67,65,61,51,51,56,48,55,69,62,11,8,13,10,16,65
211227,26,Right,1,3,2,53,48,61,63,32,57,29,33,61,64,67,71,70,67,75,53,77,74,59,52,76,66,33,61,48,60,58,64,64,15,8,11,13,7,65
181787,31,Right,1,4,2,61,68,66,62,60,65,52,48,50,60,77,73,67,64,75,67,73,65,71,62,70,13,67,66,54,63,18,26,17,10,10,11,15,12,65
190235,26,Right,1,3,2,56,38,58,61,27,52,37,39,56,63,72,70,79,57,66,38,80,72,68,29,58,65,46,44,35,58,67,67,64,13,13,14,9,7,65
204316,25,Right,1,3,2,48,60,66,63,62,59,50,55,52,62,68,69,50,63,43,66,80,78,83,60,61,48,59,58,62,61,35,42,39,16,14,16,8,15,65
205596,24,Left,1,3,3,64,46,54,54,41,64,67,50,49,65,68,69,61,56,67,63,60,73,61,45,54,62,60,57,43,56,64,66,65,8,10,14,14,15,65
191260,30,Left,1,3,2,65,44,66,58,26,57,36,23,45,66,70,68,71,59,64,51,75,67,81,40,70,59,73,50,28,55,65,67,64,11,6,7,10,7,65
194076,30,Right,1,3,2,45,66,67,62,60,54,54,48,56,63,63,69,67,64,61,60,75,72,68,59,51,31,70,61,76,56,25,15,20,7,7,11,9,14,65
200989,29,Right,1,3,1,14,11,18,19,12,15,12,14,15,22,38,42,39,61,22,42,50,32,78,13,34,28,14,36,22,39,21,19,14,64,65,62,66,63,65
246045,17,Right,1,3,3,61,60,43,64,50,68,51,42,53,64,80,77,69,59,70,63,53,62,47,55,31,18,61,55,47,65,26,29,31,8,9,15,8,9,65
207646,23,Right,1,3,2,60,35,58,59,35,58,45,30,54,60,72,74,58,58,67,50,75,81,73,34,63,61,51,54,50,54,61,63,62,8,14,15,7,12,65
207902,28,Right,1,3,3,57,64,62,64,52,65,43,42,51,64,69,68,60,64,60,64,63,62,69,59,32,38,63,52,68,57,31,33,38,14,10,12,10,9,65
214046,27,Right,1,3,2,43,39,50,63,48,59,41,42,65,69,78,68,78,61,78,57,49,81,62,56,67,67,65,61,36,70,65,55,59,6,6,11,8,10,65
223007,21,Right,1,4,2,56,38,55,58,37,56,32,31,52,58,68,71,58,61,60,57,66,70,77,41,62,61,39,51,34,60,61,72,70,10,14,8,15,16,65
228639,21,Right,1,3,3,48,62,65,63,56,69,40,28,41,71,78,74,73,61,65,60,77,54,67,58,52,24,56,56,47,65,26,21,22,11,10,13,10,11,65
232991,26,Right,1,3,3,64,59,53,68,61,65,55,60,67,70,72,70,70,56,67,58,45,77,69,62,57,55,60,59,63,60,67,53,49,12,11,6,14,8,65
243231,20,Right,1,3,3,56,63,38,66,69,67,48,49,63,68,75,80,60,64,66,68,55,61,73,59,58,63,59,59,49,64,55,65,63,15,7,12,14,8,65
243743,25,Right,1,5,3,62,63,30,62,62,65,67,58,59,66,78,72,84,57,90,67,63,76,59,62,58,32,58,60,74,66,40,39,37,13,11,10,15,6,65
185119,28,Right,1,2,2,56,62,58,63,50,58,55,53,59,63,69,71,75,65,74,54,63,91,62,61,74,60,69,63,48,61,57,57,55,7,13,6,11,11,65
207904,26,Right,1,3,3,62,64,58,61,57,63,58,33,59,62,84,86,84,61,82,65,71,58,32,62,33,25,59,61,66,65,29,18,16,12,7,12,14,11,65
208417,29,Right,1,4,2,63,60,40,63,43,59,45,47,58,62,88,82,78,64,66,66,65,60,72,53,55,35,66,60,50,45,45,27,25,11,8,9,12,13,65
212513,22,Right,1,3,3,62,56,29,59,42,68,59,57,62,60,79,82,71,55,67,68,67,66,68,57,32,17,60,61,59,49,27,18,15,16,7,13,11,10,65
223265,24,Right,1,3,2,28,23,63,46,24,34,24,30,36,48,37,34,39,53,48,41,76,72,81,24,80,59,25,34,37,52,64,67,65,12,13,13,7,13,65
232225,20,Left,1,3,2,32,63,71,54,63,52,39,28,28,61,51,62,48,57,31,72,64,55,84,58,61,23,66,40,44,49,35,38,28,8,8,9,13,6,65
170785,31,Right,1,3,1,10,13,10,34,12,10,11,11,18,17,31,40,33,53,40,16,34,30,52,6,24,11,11,12,17,51,20,15,12,65,67,62,67,64,65
202787,27,Right,1,2,2,59,50,62,62,59,56,54,51,58,60,66,67,64,65,80,63,74,67,69,51,68,66,54,47,44,61,67,63,61,11,11,12,15,10,65
165667,31,Left,1,4,3,60,60,65,61,45,61,64,60,62,63,70,61,68,63,74,58,88,88,72,57,65,51,65,63,54,59,32,54,47,13,13,16,7,13,65
245795,21,Left,1,3,3,66,62,41,54,71,72,67,55,48,69,83,82,84,51,91,54,83,57,52,55,32,29,52,53,57,48,28,31,27,9,5,12,8,13,65
204324,23,Right,1,2,3,66,55,45,60,40,67,67,44,53,66,86,82,71,56,82,63,75,66,62,50,57,47,53,61,63,64,43,52,50,15,15,10,15,10,65
208676,26,Right,1,3,3,56,64,43,61,61,64,67,51,56,61,84,86,87,52,74,61,70,85,62,64,47,41,61,63,56,61,49,42,36,11,7,14,12,14,65
231972,28,Right,1,3,2,53,60,64,60,57,56,39,37,46,66,76,77,69,65,69,68,60,73,62,56,59,18,67,58,69,64,22,20,14,12,12,6,10,7,65
237348,32,Left,1,3,2,61,46,55,63,43,59,48,30,69,63,57,53,68,69,71,54,66,59,72,51,73,66,43,68,40,64,58,56,54,12,6,12,11,6,65
202533,25,Right,1,2,2,65,43,55,63,54,61,48,29,53,60,83,78,76,55,77,45,88,76,71,56,59,56,53,50,44,55,60,63,64,11,8,7,13,10,65
228645,24,Right,1,3,2,57,61,60,67,66,60,51,42,45,65,69,69,69,64,66,61,75,74,73,55,35,17,65,58,51,60,41,18,20,11,15,14,13,14,65
175141,35,Right,1,3,1,12,12,20,27,14,14,15,13,24,20,53,48,48,60,56,22,66,24,71,12,35,18,15,37,14,60,13,14,15,67,58,64,65,70,65
243237,19,Left,1,3,2,69,30,57,56,33,64,39,39,40,60,75,72,54,60,69,36,59,53,50,35,56,60,66,36,49,54,64,66,68,6,9,11,6,5,65
202534,26,Right,1,4,3,63,61,51,61,62,70,56,63,41,66,76,69,79,61,77,66,54,75,61,61,38,33,64,55,31,67,45,27,25,10,10,10,8,8,65
137510,33,Left,1,3,2,54,25,67,66,35,53,33,31,60,63,40,40,49,63,64,60,74,61,69,31,64,74,48,35,38,72,74,76,70,6,12,6,9,6,65
157734,31,Right,1,1,1,15,12,10,49,12,11,12,13,45,12,58,59,55,54,30,26,74,19,66,14,41,30,12,55,13,37,15,14,11,68,61,60,67,68,65
233510,18,Left,1,4,4,66,61,50,62,59,68,67,60,58,61,78,77,76,53,56,60,64,63,66,62,65,42,66,65,44,60,43,46,42,13,7,14,8,11,65
245030,30,Right,1,3,2,38,70,71,56,56,54,48,33,41,63,57,54,55,57,49,66,70,61,67,62,38,15,67,58,74,45,20,25,17,5,7,10,14,13,65
189734,36,Right,1,2,2,50,44,68,58,42,44,34,55,55,60,37,34,65,56,61,57,64,80,81,58,82,55,41,43,28,51,62,64,57,8,9,11,13,6,65
138279,35,Left,1,1,3,62,51,37,65,45,65,52,56,63,63,83,83,80,59,75,61,63,64,69,50,40,47,67,50,50,61,34,39,35,8,8,7,5,10,65
203815,29,Right,1,4,1,10,8,10,48,12,10,9,8,36,29,29,26,31,59,49,24,68,30,61,12,42,20,13,47,22,36,12,14,13,64,65,62,66,65,65
209447,26,Right,1,3,3,62,53,56,61,56,68,62,42,51,65,93,90,82,60,78,61,72,52,32,47,49,18,57,55,53,58,22,19,21,16,16,12,9,11,65
203048,26,Right,1,4,2,57,49,57,59,32,62,52,56,58,62,76,78,75,64,73,67,64,72,65,63,66,65,52,55,41,54,62,64,61,15,8,7,11,10,65
211240,26,Right,1,3,3,57,60,44,65,52,67,63,50,60,66,72,64,72,60,81,57,56,60,52,51,42,33,65,63,48,61,35,44,45,16,14,13,11,10,65
227880,27,Left,1,3,2,56,22,65,54,30,53,42,27,50,53,44,50,57,63,49,56,71,59,75,48,66,63,44,51,36,59,65,65,64,10,14,13,15,9,65
231976,25,Right,1,3,2,41,22,62,66,22,23,29,26,58,49,54,42,43,58,44,34,71,66,78,21,69,63,26,33,37,49,63,66,62,8,5,8,13,15,65
244008,22,Right,1,2,2,34,20,63,44,34,36,29,33,39,47,44,47,37,63,40,40,61,57,81,24,65,59,31,30,41,48,66,67,64,9,11,7,12,14,65
244520,25,Right,1,3,3,64,65,70,72,58,64,55,55,64,65,65,67,66,60,77,65,66,76,56,62,62,55,60,54,65,59,55,57,55,11,12,14,10,13,65
188968,29,Right,1,3,1,12,15,21,17,14,14,16,16,18,25,30,39,31,58,58,12,61,33,28,13,21,23,17,31,18,38,13,18,15,65,62,66,65,67,65
209961,25,Right,1,3,2,52,62,67,61,56,60,38,46,38,61,62,66,51,61,38,68,58,69,84,58,54,27,62,54,67,62,36,30,28,14,10,8,13,6,65
224297,21,Left,1,3,2,61,34,53,60,33,59,54,44,50,60,82,80,79,60,69,36,62,73,71,34,61,61,59,54,33,60,63,63,61,10,7,9,7,11,65
236585,19,Right,1,3,2,50,65,63,66,63,62,56,37,62,63,72,73,74,61,74,63,58,65,69,52,57,31,65,65,55,64,31,38,36,7,12,11,14,12,65
107305,37,Right,1,2,2,60,21,63,66,40,51,53,50,60,57,35,34,43,54,69,65,74,52,71,53,69,63,37,44,47,64,65,62,63,14,6,13,16,9,65
244521,24,Left,1,3,3,63,64,35,63,57,65,64,61,56,61,80,75,67,61,70,64,60,64,56,62,56,57,60,65,60,62,50,55,51,7,10,7,9,12,65
246057,21,Right,1,3,2,62,56,62,69,48,58,32,54,67,56,70,71,74,66,72,64,66,69,58,62,67,65,52,55,49,57,64,63,59,7,10,9,14,13,65
214314,34,Right,1,2,1,15,16,18,25,18,19,16,16,20,19,49,45,35,58,46,25,51,36,57,20,23,23,20,28,25,37,29,16,19,55,70,69,75,58,65
236586,20,Right,1,4,2,62,55,47,56,53,67,63,64,53,60,81,80,79,62,74,55,57,83,53,48,66,47,59,61,49,57,62,58,54,11,13,12,6,11,65
